LocationId,Project,Country,State,City,Neighbourhood,WeekStartDate,WeekNumber,Day,FaireeId,remaining_avail,Slots_less_than_1hr,Slots_1hr_to_2hr,Slots_more_than_2hr,bookable_hours,utilisation_index,non,effective_bookable_hours,effective_remaining_hours,effective_Slots_less_than_1hr,effective_Slots_1hr_to_2hr,effective_Slots_more_than_2hr
120,66 Rockwell Place,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-08-16,2,TUESDAY,39,4.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
76,Woodside Central,US,NY,Queens,Floating NY 1,2026-08-02,4,TUESDAY,36,2.5,2,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
129,544 Carroll,US,NY,Brooklyn,Boerum Hill Polygon,2026-07-26,3,MONDAY,100,5.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
140,Southgate Towers,US,FL,Miami Beach,Miami Beach Polygon,2026-08-16,2,TUESDAY,110,4.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
68,655 Union,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-02,4,WEDNESDAY,96,7.5,0,0,2,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
128,250 E Houston,US,NY,New York,Floating NY 2,2026-08-02,4,TUESDAY,39,5.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
142,One Harrison,US,NJ,Harrison,Harrison Polygon,2026-08-09,1,WEDNESDAY,15,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
140,Southgate Towers,US,FL,Miami Beach,Miami Beach Polygon,2026-08-09,1,WEDNESDAY,118,3.5,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
54,Nine 52,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,TUESDAY,63,1.5,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
119,535 W 43rd Street,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,TUESDAY,97,1.5,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
207,561 10th Avenue,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,FRIDAY,60,1.5,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
126,The Landing,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-08-09,1,TUESDAY,77,7.5,0,0,2,8.0000000000000000,0E-16,1,0.00,0.00,0.00,0.00,0.00
117,The Landon,US,NY,New York,Hell's Kitchen Polygon,2026-08-16,2,FRIDAY,63,4.0,3,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
118,The Bergen,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-09,1,WEDNESDAY,39,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
213,1330 West Avenue,US,FL,Miami Beach,Miami Beach Polygon,2026-08-09,1,TUESDAY,137,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
199,1800 Club,US,FL,Miami,Edgewater Polygon,2026-08-02,4,THURSDAY,134,2.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
207,561 10th Avenue,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,TUESDAY,73,0.5,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
276,1510 Bay Road,US,FL,Miami Beach,Miami Beach Polygon,2026-08-09,1,FRIDAY,110,0,0,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
131,The Addison,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-08-09,1,THURSDAY,77,6.0,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
144,Waters Edge,US,NJ,Harrison,Harrison Polygon,2026-07-26,3,MONDAY,15,3.0,2,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
129,544 Carroll,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-16,2,THURSDAY,39,3.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
17,River Place,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,WEDNESDAY,73,4.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,WEDNESDAY,97,1.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
119,535 W 43rd Street,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,THURSDAY,60,1.5,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
260,Cocoa Exchange,US,NY,New York,Financial District Polygon,2026-08-09,1,THURSDAY,39,7.0,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
130,Arabella 101,US,NY,New York,Floating NY 2,2026-08-02,4,THURSDAY,39,5.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
171,22 Skyview Apartments,US,FL,Miami,Edgewater Polygon,2026-07-26,3,WEDNESDAY,134,4.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
77,Oliver on the Hudson,US,NJ,Jersey City,Floating Jersey,2026-07-26,3,TUESDAY,139,0.5,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
127,220 East 72nd Street,US,NY,New York,Floating NY 2,2026-08-16,2,WEDNESDAY,39,3.5,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
145,Dey and Bergen,US,NJ,Harrison,Harrison Polygon,2026-07-26,3,THURSDAY,15,4.0,0,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
123,Flamingo South Beach,US,FL,Miami Beach,Miami Beach Polygon,2026-08-16,2,TUESDAY,110,4.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
249,605 West 42nd Street,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,TUESDAY,73,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
122,Flamingo Point North Tower,US,FL,Miami Beach,Miami Beach Polygon,2026-07-26,3,THURSDAY,137,5.0,0,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
203,Venetia Condominium,US,FL,Miami,Edgewater Polygon,2026-08-16,2,WEDNESDAY,134,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
91,Alta,US,NY,Queens,Floating NY 1,2026-08-16,2,THURSDAY,36,3.5,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
44,330W-56th,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,MONDAY,60,3.0,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
114,20 Broad Street,US,NY,New York,Financial District Polygon,2026-07-26,3,TUESDAY,45,5.0,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
122,Flamingo Point North Tower,US,FL,Miami Beach,Miami Beach Polygon,2026-08-16,2,FRIDAY,118,1.0,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
47,1 Boerum PL,US,NY,Brooklyn,Floating NY 2,2026-08-16,2,MONDAY,39,6.0,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
131,The Addison,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-08-02,4,WEDNESDAY,77,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
118,The Bergen,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-02,4,THURSDAY,39,5.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,FRIDAY,73,4.0,5,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
199,1800 Club,US,FL,Miami,Edgewater Polygon,2026-08-09,1,WEDNESDAY,134,7.0,0,1,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
118,The Bergen,US,NY,Brooklyn,Boerum Hill Polygon,2026-07-26,3,FRIDAY,100,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
117,The Landon,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,FRIDAY,73,1.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
149,Opera Tower,US,FL,Miami,Edgewater Polygon,2026-08-02,4,MONDAY,134,1.5,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
112,Plank Road,US,NY,Brooklyn,Boerum Hill Polygon,2026-07-26,3,THURSDAY,96,6.0,1,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
118,The Bergen,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-09,1,TUESDAY,96,7.0,0,0,2,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
117,The Landon,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,THURSDAY,97,1.5,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
269,20 Exchange Place,US,NY,New York,Financial District Polygon,2026-07-26,3,FRIDAY,45,1.5,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
151,Cite On The Bay,US,FL,Miami,Edgewater Polygon,2026-07-26,3,MONDAY,134,1.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
260,Cocoa Exchange,US,NY,New York,Financial District Polygon,2026-08-02,4,WEDNESDAY,39,3.5,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
119,535 W 43rd Street,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,WEDNESDAY,60,1.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
194,The Atelier Condo NYC,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,TUESDAY,73,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
215,Elysee Miami,US,FL,Miami,Edgewater Polygon,2026-08-09,1,FRIDAY,134,1.0,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
130,Arabella 101,US,NY,New York,Floating NY 2,2026-08-09,1,WEDNESDAY,39,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
125,The Vitagraph,US,NY,Brooklyn,Floating NY 2,2026-07-26,3,FRIDAY,39,5.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,MONDAY,63,3.0,4,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
104,Midtown 5,US,FL,Miami,Midtown 5,2026-08-16,2,TUESDAY,146,3.0,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
230,378 Bergen Street,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-16,2,WEDNESDAY,96,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
8,One Ten,US,NJ,Jersey City,Hoboken Polygon,2026-08-16,2,TUESDAY,65,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
129,544 Carroll,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-09,1,MONDAY,100,3.5,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
75,The Devan,US,NJ,Jersey City,Hoboken Polygon,2026-07-26,3,WEDNESDAY,139,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
221,Mirador 1000,US,FL,Miami Beach,Miami Beach Polygon,2026-08-02,4,MONDAY,110,3.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
6,100 House,US,NJ,Jersey City,Hoboken Polygon,2026-08-16,2,FRIDAY,65,7.0,0,0,2,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
6,100 House,US,NJ,Jersey City,Hoboken Polygon,2026-08-16,2,THURSDAY,139,2.5,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
119,535 W 43rd Street,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,TUESDAY,97,3.0,4,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
207,561 10th Avenue,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,FRIDAY,60,1.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
195,Flow Brickell,US,FL,Miami,Flow Brickell Polygon,2026-08-02,4,FRIDAY,92,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
54,Nine 52,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,TUESDAY,63,3.5,2,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
123,Flamingo South Beach,US,FL,Miami Beach,Miami Beach Polygon,2026-08-09,1,MONDAY,137,6.0,1,0,2,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
15,Silver Towers,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,MONDAY,97,0,0,0,0,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
92,The Buchanan,US,NY,New York,Floating NY 1,2026-08-16,2,TUESDAY,36,2.5,2,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
194,The Atelier Condo NYC,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,FRIDAY,60,1.5,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
53,The Eddy,US,NJ,Harrison,Harrison Polygon,2026-08-16,2,TUESDAY,15,5.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
56,The Dime,US,NY,Brooklyn,Williamsburg Polygon,2026-08-09,1,TUESDAY,90,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
54,Nine 52,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,MONDAY,60,1.5,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
121,Flamingo Point Center Tower,US,FL,Miami Beach,Miami Beach Polygon,2026-08-02,4,FRIDAY,118,5.5,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
114,20 Broad Street,US,NY,New York,Financial District Polygon,2026-08-16,2,THURSDAY,39,3.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
230,378 Bergen Street,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-16,2,TUESDAY,39,4.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
272,Harrison Urby Apartments,US,NJ,Harrison,Harrison Polygon,2026-08-09,1,MONDAY,15,3.0,3,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
117,The Landon,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,TUESDAY,60,1.0,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,TUESDAY,60,4.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
68,655 Union,US,NY,Brooklyn,Boerum Hill Polygon,2026-07-26,3,THURSDAY,96,6.0,1,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
249,605 West 42nd Street,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,FRIDAY,60,1.5,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
213,1330 West Avenue,US,FL,Miami Beach,Miami Beach Polygon,2026-08-16,2,MONDAY,110,3.5,2,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
249,605 West 42nd Street,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,TUESDAY,73,0.5,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
199,1800 Club,US,FL,Miami,Edgewater Polygon,2026-07-26,3,WEDNESDAY,134,4.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
112,Plank Road,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-02,4,TUESDAY,39,5.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
118,The Bergen,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-09,1,FRIDAY,100,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
93,Union Channel ,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-16,2,WEDNESDAY,96,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,FRIDAY,73,1.5,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
112,Plank Road,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-09,1,THURSDAY,96,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
140,Southgate Towers,US,FL,Miami Beach,Miami Beach Polygon,2026-08-09,1,MONDAY,137,6.0,1,0,2,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
145,Dey and Bergen,US,NJ,Harrison,Harrison Polygon,2026-08-02,4,WEDNESDAY,15,4.5,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
118,The Bergen,US,NY,Brooklyn,Boerum Hill Polygon,2026-07-26,3,TUESDAY,96,4.5,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
119,535 W 43rd Street,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,WEDNESDAY,60,4.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,THURSDAY,97,2.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
276,1510 Bay Road,US,FL,Miami Beach,Miami Beach Polygon,2026-08-02,4,TUESDAY,137,5.0,1,2,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
153,Watermarc at Biscayne Bay,US,FL,Miami,Edgewater Polygon,2026-08-09,1,TUESDAY,134,0.5,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
117,The Landon,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,THURSDAY,97,4.5,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
151,Cite On The Bay,US,FL,Miami,Edgewater Polygon,2026-08-09,1,MONDAY,134,5.0,0,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
269,20 Exchange Place,US,NY,New York,Financial District Polygon,2026-08-09,1,FRIDAY,45,4.0,3,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
215,Elysee Miami,US,FL,Miami,Edgewater Polygon,2026-07-26,3,FRIDAY,134,2.0,0,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
213,1330 West Avenue,US,FL,Miami Beach,Miami Beach Polygon,2026-08-02,4,FRIDAY,110,4.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
130,Arabella 101,US,NY,New York,Floating NY 2,2026-07-26,3,WEDNESDAY,39,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
131,The Addison,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-08-02,4,MONDAY,39,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
171,22 Skyview Apartments,US,FL,Miami,Edgewater Polygon,2026-08-02,4,THURSDAY,134,2.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
194,The Atelier Condo NYC,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,TUESDAY,73,0.5,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
118,The Bergen,US,NY,Brooklyn,Boerum Hill Polygon,2026-07-26,3,WEDNESDAY,39,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
213,1330 West Avenue,US,FL,Miami Beach,Miami Beach Polygon,2026-07-26,3,TUESDAY,137,2.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
126,The Landing,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-07-26,3,TUESDAY,77,5.0,1,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
73,The Boulevard,US,FL,Miami,,2026-08-09,1,TUESDAY,146,5.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
207,561 10th Avenue,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,TUESDAY,73,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
276,1510 Bay Road,US,FL,Miami Beach,Miami Beach Polygon,2026-07-26,3,FRIDAY,110,2.0,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
212,39 New York Ave,US,NJ,Jersey City,Hoboken Polygon,2026-08-02,4,TUESDAY,65,7.0,0,0,2,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
17,River Place,US,NY,New York,Hell's Kitchen Polygon,2026-07-26,3,WEDNESDAY,73,4.0,1,2,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
221,Mirador 1000,US,FL,Miami Beach,Miami Beach Polygon,2026-08-16,2,FRIDAY,110,4.0,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
144,Waters Edge,US,NJ,Harrison,Harrison Polygon,2026-08-09,1,MONDAY,15,3.0,3,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
131,The Addison,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-07-26,3,THURSDAY,77,8.0,0,0,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
117,The Landon,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,WEDNESDAY,97,4.0,0,2,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
44,330W-56th,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,TUESDAY,63,2.0,3,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,WEDNESDAY,97,5.0,0,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
260,Cocoa Exchange,US,NY,New York,Financial District Polygon,2026-07-26,3,THURSDAY,39,2.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
171,22 Skyview Apartments,US,FL,Miami,Edgewater Polygon,2026-08-09,1,WEDNESDAY,134,7.0,0,1,1,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
6,100 House,US,NJ,Jersey City,Hoboken Polygon,2026-08-02,4,MONDAY,65,6.0,1,0,2,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
77,Oliver on the Hudson,US,NJ,Jersey City,Floating Jersey,2026-08-09,1,TUESDAY,139,1.0,1,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
93,Union Channel ,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-16,2,TUESDAY,39,4.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
112,Plank Road,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-02,4,WEDNESDAY,96,7.5,0,0,2,8.0000000000000000,0,1,0.00,0.00,0.00,0.00,0.00
145,Dey and Bergen,US,NJ,Harrison,Harrison Polygon,2026-08-09,1,THURSDAY,15,2.5,2,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
117,The Landon,US,NY,New York,Hell's Kitchen Polygon,2026-08-02,4,THURSDAY,97,2.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
153,Watermarc at Biscayne Bay,US,FL,Miami,Edgewater Polygon,2026-08-02,4,TUESDAY,134,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
269,20 Exchange Place,US,NY,New York,Financial District Polygon,2026-08-02,4,FRIDAY,45,5.0,1,1,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
151,Cite On The Bay,US,FL,Miami,Edgewater Polygon,2026-08-02,4,MONDAY,134,1.5,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
249,605 West 42nd Street,US,NY,New York,Hell's Kitchen Polygon,2026-08-16,2,MONDAY,60,3.0,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
205,1 River Place,US,NY,New York,Hell's Kitchen Polygon,2026-08-09,1,THURSDAY,97,4.5,1,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
260,Cocoa Exchange,US,NY,New York,Financial District Polygon,2026-07-26,3,WEDNESDAY,39,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
276,1510 Bay Road,US,FL,Miami Beach,Miami Beach Polygon,2026-08-09,1,TUESDAY,137,3.0,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
171,22 Skyview Apartments,US,FL,Miami,Edgewater Polygon,2026-08-09,1,THURSDAY,134,2.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
213,1330 West Avenue,US,FL,Miami Beach,Miami Beach Polygon,2026-08-09,1,FRIDAY,110,0,0,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
131,The Addison,US,NY,Brooklyn,Brooklyn Heights Polygon,2026-08-09,1,MONDAY,39,5.5,0,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
140,Southgate Towers,US,FL,Miami Beach,Miami Beach Polygon,2026-08-02,4,MONDAY,137,2.5,1,1,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
149,Opera Tower,US,FL,Miami,Edgewater Polygon,2026-07-26,3,MONDAY,134,1.0,2,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
112,Plank Road,US,NY,Brooklyn,Boerum Hill Polygon,2026-08-02,4,THURSDAY,96,5.0,2,0,1,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
272,Harrison Urby Apartments,US,NJ,Harrison,Harrison Polygon,2026-08-16,2,FRIDAY,15,2.0,4,0,0,8.0000000000000000,0E-20,1,0.00,0.00,0.00,0.00,0.00
